"Its our one of best, you can enjoy it at just Rs. 200","Its our one of best, you can enjoy it at just Rs. 200",
"Its our one of best, you can enjoy it at just Rs. 200","Its our one of best, you can enjoy it at just Rs. 200",
"Its our one of best, you can enjoy it at just Rs. 150","Its our one of best, you can enjoy it at just Rs. 150",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Sir Au Laite is of Rs. 190, Au Laite Cappucchino is of Rs. 190","Sir Au Laite is of Rs. 190, Au Laite Cappucchino is of Rs. 190",
"Sir Chans Espresso is of Rs. 189, Espresso is of Rs. 189","Sir Chans Espresso is of Rs. 189, Espresso is of Rs. 189",
"Sir Chans Espresso is of Rs. 189, Espresso is of Rs. 189","Sir Chans Espresso is of Rs. 189, Espresso is of Rs. 189",
"Its our one of best, you can enjoy it at just Rs. 189","Its our one of best, you can enjoy it at just Rs. 189",
"Its our one of best, you can enjoy it at just Rs. 189","Its our one of best, you can enjoy it at just Rs. 189",
"Its our one of best, you can enjoy it at just Rs. 189","Its our one of best, you can enjoy it at just Rs. 189",
"Its our one of best, you can enjoy it at just Rs. 180","Its our one of best, you can enjoy it at just Rs. 180",
"Its our one of best, you can enjoy it at just Rs. 180","Its our one of best, you can enjoy it at just Rs. 180",
"Its our one of best, you can enjoy it at just Rs. 180","Its our one of best, you can enjoy it at just Rs. 180",
"Its our one of best, you can enjoy it at just Rs. 180","Its our one of best, you can enjoy it at just Rs. 180",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
To book a table you can click on last icon on your left side,To book a table you can click on last icon on your left side,
